order_item_id,order_id,product_id,quantity,unit_price_aed,discount_pct,line_total_aed
21202,7102,91,1,734.04,0,734.04
21203,7102,54,4,4013.26,10,14447.74
21204,7103,388,3,368.69,5,1050.77
21205,7103,45,4,2776.75,0,11107.0
21206,7103,237,1,28.49,0,28.49
21207,7103,211,4,119.89,0,479.56
21208,7104,377,4,230.5,0,922.0
21209,7104,381,3,58.67,0,176.01
21210,7105,334,4,319.08,0,1276.32
21211,7105,16,3,854.2,0,2562.6
21212,7105,32,1,424.0,15,360.4
21213,7105,95,1,540.59,0,540.59
21214,7106,389,1,145.31,10,130.78
21215,7106,40,1,3282.53,0,3282.53
21216,7106,195,3,133.56,0,400.68
21217,7106,5,4,3303.84,0,13215.36
21218,7107,242,1,1836.24,5,1744.43
21219,7107,184,1,100.81,5,95.77
21220,7107,306,4,995.31,10,3583.12
21221,7108,168,4,19.38,10,69.77
21222,7108,4,1,934.36,5,887.64
21223,7109,297,3,2090.07,0,6270.21
21224,7109,2,2,3611.63,5,6862.1
21225,7110,30,3,4117.11,5,11733.76
21226,7110,247,4,493.95,15,1679.43
21227,7111,171,4,81.61,0,326.44
21228,7111,369,4,35.59,0,142.36
21229,7111,10,3,4746.8,10,12816.36
21230,7111,136,3,117.54,10,317.36
21231,7111,48,3,946.65,0,2839.95
21232,7112,322,4,316.51,0,1266.04
21233,7112,1,2,356.81,0,713.62
21234,7113,91,2,734.04,0,1468.08
21235,7113,233,2,146.92,0,293.84
21236,7113,173,3,60.92,0,182.76
21237,7113,248,4,421.14,15,1431.88
21238,7114,109,1,82.71,0,82.71
21239,7114,50,1,2049.33,5,1946.86
21240,7115,105,4,547.43,10,1970.75
21241,7115,355,3,428.99,0,1286.97
21242,7115,326,1,301.4,0,301.4
21243,7115,109,1,82.71,5,78.57
21244,7115,25,2,3804.34,10,6847.81
21245,7116,300,3,1465.35,10,3956.44
21246,7117,142,2,92.76,10,166.97
21247,7117,165,1,146.11,5,138.8
21248,7117,358,4,474.27,0,1897.08
21249,7117,277,4,2161.38,5,8213.24
21250,7118,109,1,82.71,0,82.71
21251,7118,165,4,146.11,0,584.44
21252,7118,69,2,2876.27,15,4889.66
21253,7118,75,1,3752.18,5,3564.57
21254,7118,106,3,534.73,10,1443.77
21255,7119,312,3,2081.83,10,5620.94
21256,7119,349,2,411.12,5,781.13
21257,7119,364,2,434.88,0,869.76
21258,7119,11,1,4112.32,10,3701.09
21259,7120,395,2,335.81,5,638.04
21260,7121,8,4,1197.63,5,4550.99
21261,7121,170,1,111.89,0,111.89
21262,7121,11,3,4112.32,10,11103.26
21263,7121,366,4,325.16,5,1235.61
21264,7122,383,4,218.22,5,829.24
21265,7122,384,2,403.69,15,686.27
21266,7123,139,2,481.53,5,914.91
21267,7124,193,4,102.32,0,409.28
21268,7124,396,2,142.52,0,285.04
21269,7124,349,1,411.12,20,328.9
21270,7124,382,1,129.72,0,129.72
21271,7124,46,1,3985.37,0,3985.37
21272,7125,45,4,2776.75,0,11107.0
21273,7126,49,1,4052.79,0,4052.79
21274,7126,50,1,2049.33,10,1844.4
21275,7126,365,2,127.63,0,255.26
21276,7127,209,3,149.6,10,403.92
21277,7128,268,1,2355.07,0,2355.07
21278,7128,288,1,2250.58,10,2025.52
21279,7128,179,4,72.73,5,276.37
21280,7128,154,3,94.73,0,284.19
21281,7129,169,2,55.65,0,111.3
21282,7129,191,1,94.43,0,94.43
21283,7129,116,3,451.84,5,1287.74
21284,7129,239,1,67.02,20,53.62
21285,7130,224,1,85.23,10,76.71
21286,7130,83,1,103.53,0,103.53
21287,7130,49,1,4052.79,10,3647.51
21288,7130,9,1,944.8,15,803.08
21289,7130,91,1,734.04,0,734.04
21290,7131,383,1,218.22,0,218.22
21291,7131,123,2,381.68,5,725.19
21292,7131,108,1,217.28,5,206.42
21293,7132,104,2,373.6,5,709.84
21294,7132,114,3,433.52,0,1300.56
21295,7132,259,3,1032.67,0,3098.01
21296,7133,137,3,165.07,10,445.69
21297,7133,211,4,119.89,5,455.58
21298,7133,92,4,63.15,0,252.6
21299,7133,365,1,127.63,10,114.87
21300,7134,153,4,544.99,5,2070.96
21301,7134,357,1,422.12,5,401.01
21302,7135,99,4,286.85,0,1147.4
21303,7135,331,1,109.99,10,98.99
21304,7135,229,2,19.76,10,35.57
21305,7136,384,2,403.69,0,807.38
21306,7136,280,2,1389.99,5,2640.98
21307,7136,59,4,3414.13,0,13656.52
21308,7136,340,3,426.02,15,1086.35
21309,7137,114,2,433.52,0,867.04
21310,7137,347,3,247.2,0,741.6
21311,7137,121,2,81.94,5,155.69
21312,7137,127,4,631.3,0,2525.2
21313,7137,266,2,452.96,5,860.62
21314,7138,214,1,62.78,5,59.64
21315,7138,244,3,2867.7,0,8603.1
21316,7139,172,4,63.88,20,204.42
21317,7139,73,3,3037.29,5,8656.28
21318,7139,192,1,54.8,0,54.8
21319,7139,342,2,304.39,5,578.34
21320,7140,267,2,2797.11,10,5034.8
21321,7140,275,3,1786.61,20,4287.86
21322,7140,233,3,146.92,0,440.76
21323,7140,334,3,319.08,10,861.52
21324,7141,91,3,734.04,0,2202.12
21325,7141,376,4,194.29,15,660.59
21326,7141,24,1,3924.35,5,3728.13
21327,7141,118,3,448.13,0,1344.39
21328,7141,208,3,34.91,0,104.73
21329,7142,147,3,191.41,15,488.1
21330,7142,322,2,316.51,10,569.72
21331,7142,268,2,2355.07,0,4710.14
21332,7142,162,1,30.67,0,30.67
21333,7143,341,2,97.43,10,175.37
21334,7143,113,1,636.58,5,604.75
21335,7143,223,3,42.98,15,109.6
21336,7143,112,1,687.88,10,619.09
21337,7143,360,4,403.62,0,1614.48
21338,7144,362,2,239.29,20,382.86
21339,7145,209,1,149.6,15,127.16
21340,7145,188,1,115.74,0,115.74
21341,7145,119,3,342.1,0,1026.3
21342,7146,259,1,1032.67,15,877.77
21343,7146,42,2,708.18,0,1416.36
21344,7146,119,4,342.1,0,1368.4
21345,7146,155,4,173.01,5,657.44
21346,7146,223,3,42.98,0,128.94
21347,7147,376,1,194.29,10,174.86
21348,7147,375,4,174.47,0,697.88
21349,7147,27,2,1534.37,0,3068.74
21350,7148,38,4,4598.2,0,18392.8
21351,7148,239,2,67.02,5,127.34
21352,7148,109,2,82.71,0,165.42
21353,7148,392,3,181.23,15,462.14
21354,7149,28,3,469.04,0,1407.12
21355,7150,317,2,2961.86,0,5923.72
21356,7151,339,2,474.36,0,948.72
21357,7152,52,2,4746.34,15,8068.78
21358,7153,364,1,434.88,0,434.88
21359,7153,282,3,217.72,0,653.16
21360,7154,210,2,43.46,10,78.23
21361,7155,301,1,2451.29,0,2451.29
21362,7156,216,3,7.62,5,21.72
21363,7156,363,1,204.09,0,204.09
21364,7156,87,3,169.97,0,509.91
21365,7156,81,1,653.33,10,588.0
21366,7157,291,4,2432.87,10,8758.33
21367,7157,365,1,127.63,0,127.63
21368,7157,296,1,715.9,15,608.52
21369,7158,140,3,538.77,10,1454.68
21370,7158,331,4,109.99,10,395.96
21371,7158,387,3,132.01,20,316.82
21372,7158,148,4,291.32,5,1107.02
21373,7158,301,4,2451.29,0,9805.16
21374,7159,18,2,1181.17,10,2126.11
21375,7160,12,4,2226.2,5,8459.56
21376,7161,258,2,1824.08,10,3283.34
21377,7162,119,3,342.1,5,974.99
21378,7163,141,2,133.17,10,239.71
21379,7163,366,3,325.16,0,975.48
21380,7163,144,4,579.67,0,2318.68
21381,7163,43,4,4643.16,10,16715.38
21382,7164,32,1,424.0,0,424.0
21383,7164,67,3,882.1,0,2646.3
21384,7164,255,4,835.17,5,3173.65
21385,7165,102,2,179.27,0,358.54
21386,7166,150,2,714.72,5,1357.97
21387,7166,289,4,407.43,20,1303.78
21388,7167,370,3,121.72,5,346.9
21389,7167,398,1,77.59,0,77.59
21390,7168,193,1,102.32,0,102.32
21391,7168,196,1,69.53,5,66.05
21392,7169,277,1,2161.38,15,1837.17
21393,7169,259,3,1032.67,15,2633.31
21394,7169,145,2,310.88,0,621.76
21395,7170,198,3,66.34,0,199.02
21396,7170,1,1,356.81,0,356.81
21397,7170,290,2,1120.71,5,2129.35
21398,7170,269,2,498.1,0,996.2
21399,7171,76,2,1171.31,0,2342.62
21400,7171,156,4,750.17,5,2850.65
21401,7171,276,4,2069.3,0,8277.2
21402,7171,145,2,310.88,0,621.76
21403,7171,168,4,19.38,0,77.52
21404,7172,239,3,67.02,15,170.9
21405,7172,134,2,448.92,0,897.84
21406,7172,13,3,2352.59,0,7057.77
21407,7172,32,4,424.0,0,1696.0
21408,7173,260,1,1640.38,10,1476.34
21409,7173,377,1,230.5,5,218.98
21410,7173,109,3,82.71,10,223.32
21411,7173,19,2,305.44,15,519.25
21412,7174,108,1,217.28,0,217.28
21413,7174,326,4,301.4,10,1085.04
21414,7174,257,4,922.64,15,3136.98
21415,7174,358,4,474.27,0,1897.08
21416,7174,219,4,5.08,10,18.29
21417,7175,277,1,2161.38,10,1945.24
21418,7175,320,3,1916.99,0,5750.97
21419,7176,45,1,2776.75,15,2360.24
21420,7176,132,2,62.83,0,125.66
21421,7177,188,3,115.74,0,347.22
21422,7177,280,3,1389.99,20,3335.98
21423,7177,270,1,538.59,0,538.59
21424,7178,62,1,3071.67,0,3071.67
21425,7178,377,1,230.5,15,195.92
21426,7179,74,4,4279.99,0,17119.96
21427,7179,23,1,2300.19,0,2300.19
21428,7179,264,2,2500.39,0,5000.78
21429,7180,92,2,63.15,0,126.3
21430,7180,287,4,1360.01,0,5440.04
21431,7181,86,3,347.95,0,1043.85
21432,7181,277,2,2161.38,0,4322.76
21433,7182,389,2,145.31,5,276.09
21434,7182,304,3,912.9,0,2738.7
21435,7182,212,3,132.0,10,356.4
21436,7182,178,1,116.7,15,99.2
21437,7183,366,1,325.16,0,325.16
21438,7184,365,2,127.63,5,242.5
21439,7184,23,2,2300.19,10,4140.34
21440,7185,375,4,174.47,0,697.88
21441,7186,120,4,677.88,0,2711.52
21442,7187,146,4,454.43,0,1817.72
21443,7187,265,2,89.71,0,179.42
21444,7187,35,1,4796.54,10,4316.89
21445,7188,389,1,145.31,5,138.04
21446,7188,276,1,2069.3,0,2069.3
21447,7189,114,3,433.52,0,1300.56
21448,7189,163,3,40.94,5,116.68
21449,7189,244,2,2867.7,15,4875.09
21450,7189,385,2,126.65,10,227.97
21451,7189,327,1,421.35,5,400.28
21452,7190,71,3,892.84,5,2544.59
21453,7190,98,3,213.77,0,641.31
21454,7190,228,3,109.43,0,328.29
21455,7190,184,2,100.81,0,201.62
21456,7190,28,2,469.04,20,750.46
21457,7191,394,3,241.67,10,652.51
21458,7191,385,4,126.65,0,506.6
21459,7192,134,3,448.92,0,1346.76
21460,7192,282,2,217.72,5,413.67
21461,7192,1,3,356.81,0,1070.43
21462,7192,327,1,421.35,10,379.22
21463,7192,368,1,384.64,0,384.64
21464,7193,176,2,97.05,0,194.1
21465,7194,149,2,657.21,0,1314.42
21466,7195,162,2,30.67,10,55.21
21467,7195,392,3,181.23,15,462.14
21468,7195,206,3,21.32,5,60.76
21469,7195,15,3,3193.32,0,9579.96
21470,7195,114,1,433.52,10,390.17
21471,7196,233,1,146.92,0,146.92
21472,7196,1,3,356.81,5,1016.91
21473,7196,161,1,133.07,15,113.11
21474,7197,4,1,934.36,0,934.36
21475,7197,189,1,88.34,0,88.34
21476,7197,50,3,2049.33,5,5840.59
21477,7198,296,3,715.9,0,2147.7
21478,7198,45,3,2776.75,5,7913.74
21479,7198,120,2,677.88,5,1287.97
21480,7199,244,2,2867.7,0,5735.4
21481,7199,235,4,77.88,15,264.79
21482,7199,110,2,578.28,15,983.08
21483,7200,374,4,89.06,5,338.43
21484,7200,358,4,474.27,15,1612.52
21485,7200,27,1,1534.37,5,1457.65
21486,7200,300,3,1465.35,10,3956.44
21487,7200,251,4,617.97,0,2471.88
21488,7201,8,3,1197.63,5,3413.25
21489,7201,7,2,1464.78,10,2636.6
21490,7202,10,3,4746.8,0,14240.4
21491,7202,365,4,127.63,0,510.52
21492,7202,345,1,278.54,0,278.54
21493,7203,333,1,169.84,5,161.35
21494,7204,264,2,2500.39,20,4000.62
21495,7205,72,2,2009.04,0,4018.08
21496,7205,382,1,129.72,0,129.72
21497,7205,79,3,2641.16,0,7923.48
21498,7205,238,1,9.53,0,9.53
21499,7206,195,3,133.56,15,340.58
21500,7206,41,1,1741.35,5,1654.28
21501,7206,311,4,2601.35,0,10405.4
21502,7207,266,3,452.96,5,1290.94
21503,7207,125,4,631.95,5,2401.41
21504,7207,395,4,335.81,0,1343.24
21505,7207,9,3,944.8,0,2834.4
21506,7208,25,2,3804.34,5,7228.25
21507,7208,293,2,673.27,15,1144.56
21508,7208,251,2,617.97,5,1174.14
21509,7209,400,2,50.02,0,100.04
21510,7209,188,4,115.74,0,462.96
21511,7209,93,1,311.97,0,311.97
21512,7209,88,4,360.59,5,1370.24
21513,7209,108,3,217.28,15,554.06
21514,7210,10,4,4746.8,0,18987.2
21515,7210,396,2,142.52,10,256.54
21516,7211,290,3,1120.71,0,3362.13
21517,7212,235,2,77.88,0,155.76
21518,7212,262,2,919.41,5,1746.88
21519,7212,14,1,1155.06,0,1155.06
21520,7212,179,4,72.73,20,232.74
21521,7212,283,1,350.82,0,350.82
21522,7213,265,2,89.71,15,152.51
21523,7213,2,1,3611.63,10,3250.47
21524,7214,328,4,189.98,5,721.92
21525,7214,291,3,2432.87,5,6933.68
21526,7214,83,1,103.53,0,103.53
21527,7214,158,1,554.88,0,554.88
21528,7215,62,4,3071.67,0,12286.68
21529,7215,75,3,3752.18,0,11256.54
21530,7215,266,1,452.96,10,407.66
21531,7215,35,4,4796.54,5,18226.85
21532,7216,87,1,169.97,10,152.97
21533,7216,329,4,69.94,5,265.77
21534,7216,88,2,360.59,0,721.18
21535,7216,233,2,146.92,15,249.76
21536,7217,53,3,3210.57,0,9631.71
21537,7217,112,3,687.88,10,1857.28
21538,7217,295,3,728.96,0,2186.88
21539,7218,63,4,3021.23,0,12084.92
21540,7218,128,2,593.17,0,1186.34
21541,7218,310,1,226.01,0,226.01
21542,7218,1,4,356.81,10,1284.52
21543,7218,203,4,41.96,20,134.27
21544,7219,302,1,1109.67,0,1109.67
21545,7219,341,4,97.43,5,370.23
21546,7219,57,2,1331.39,10,2396.5
21547,7220,393,3,72.46,20,173.9
21548,7221,53,1,3210.57,0,3210.57
21549,7221,218,2,80.41,5,152.78
21550,7221,233,4,146.92,5,558.3
21551,7221,188,2,115.74,0,231.48
21552,7222,208,2,34.91,0,69.82
21553,7222,109,4,82.71,5,314.3
21554,7222,344,1,424.14,0,424.14
21555,7223,252,4,1858.25,0,7433.0
21556,7224,303,4,1666.45,0,6665.8
21557,7224,272,4,799.43,5,3037.83
21558,7224,270,3,538.59,10,1454.19
21559,7224,203,2,41.96,5,79.72
21560,7225,26,4,4513.5,5,17151.3
21561,7225,226,3,137.7,15,351.13
21562,7225,214,3,62.78,0,188.34
21563,7226,29,3,3726.64,0,11179.92
21564,7226,147,1,191.41,0,191.41
21565,7226,340,4,426.02,0,1704.08
21566,7226,281,3,2755.41,0,8266.23
21567,7226,139,3,481.53,5,1372.36
21568,7227,315,2,2247.54,0,4495.08
21569,7227,80,2,256.37,20,410.19
21570,7227,282,2,217.72,10,391.9
21571,7228,108,2,217.28,5,412.83
21572,7228,84,1,192.1,5,182.49
21573,7228,220,1,131.87,0,131.87
21574,7228,7,2,1464.78,0,2929.56
21575,7229,89,1,389.26,0,389.26
21576,7229,60,3,4304.28,15,10975.91
21577,7229,161,1,133.07,15,113.11
21578,7229,396,4,142.52,10,513.07
21579,7230,94,1,657.14,5,624.28
21580,7230,320,2,1916.99,0,3833.98
21581,7230,8,2,1197.63,0,2395.26
21582,7230,107,2,122.82,5,233.36
21583,7231,26,1,4513.5,5,4287.82
21584,7231,304,4,912.9,10,3286.44
21585,7232,291,1,2432.87,10,2189.58
21586,7232,100,3,224.44,0,673.32
21587,7233,12,3,2226.2,0,6678.6
21588,7234,398,4,77.59,15,263.81
21589,7234,104,3,373.6,5,1064.76
21590,7235,67,2,882.1,5,1675.99
21591,7236,23,2,2300.19,10,4140.34
21592,7237,204,4,63.82,10,229.75
21593,7237,55,4,605.77,0,2423.08
21594,7238,307,2,2099.21,0,4198.42
21595,7238,14,4,1155.06,0,4620.24
21596,7239,132,4,62.83,0,251.32
21597,7239,239,1,67.02,10,60.32
21598,7239,122,4,477.51,0,1910.04
21599,7239,149,4,657.21,0,2628.84
21600,7240,400,1,50.02,0,50.02
21601,7241,346,2,315.96,15,537.13
21602,7242,392,2,181.23,5,344.34
21603,7242,346,3,315.96,10,853.09
21604,7242,261,1,1508.17,15,1281.94
21605,7242,115,4,453.74,0,1814.96
21606,7242,301,1,2451.29,15,2083.6
21607,7243,54,1,4013.26,10,3611.93
21608,7244,55,2,605.77,0,1211.54
21609,7245,233,1,146.92,0,146.92
21610,7245,254,4,2006.93,5,7626.33
21611,7245,80,1,256.37,0,256.37
21612,7246,316,3,2442.49,20,5861.98
21613,7246,369,4,35.59,0,142.36
21614,7246,118,1,448.13,0,448.13
21615,7247,399,2,214.66,0,429.32
21616,7248,58,2,4075.24,5,7742.96
21617,7248,324,3,82.72,0,248.16
21618,7248,274,3,1698.1,0,5094.3
21619,7249,148,4,291.32,15,990.49
21620,7249,233,1,146.92,20,117.54
21621,7249,133,2,84.1,5,159.79
21622,7249,380,4,87.82,0,351.28
21623,7250,126,3,261.33,0,783.99
21624,7251,36,2,1604.84,5,3049.2
21625,7252,253,4,709.13,0,2836.52
21626,7252,312,2,2081.83,0,4163.66
21627,7252,387,2,132.01,5,250.82
21628,7253,391,1,33.34,10,30.01
21629,7253,259,2,1032.67,0,2065.34
21630,7254,104,4,373.6,20,1195.52
21631,7255,140,1,538.77,0,538.77
21632,7256,301,2,2451.29,0,4902.58
21633,7256,219,1,5.08,15,4.32
21634,7256,63,3,3021.23,0,9063.69
21635,7256,267,3,2797.11,0,8391.33
21636,7256,343,4,316.33,10,1138.79
21637,7257,354,4,278.24,0,1112.96
21638,7257,63,2,3021.23,5,5740.34
21639,7257,9,3,944.8,0,2834.4
21640,7257,155,4,173.01,0,692.04
21641,7257,397,4,117.39,20,375.65
21642,7258,281,3,2755.41,5,7852.92
21643,7259,340,4,426.02,15,1448.47
21644,7259,168,3,19.38,5,55.23
21645,7259,306,1,995.31,0,995.31
21646,7259,360,3,403.62,0,1210.86
21647,7260,106,3,534.73,0,1604.19
21648,7260,246,4,958.58,10,3450.89
21649,7260,379,3,404.87,0,1214.61
21650,7260,350,1,229.96,0,229.96
21651,7260,21,3,3723.5,10,10053.45
21652,7261,48,3,946.65,0,2839.95
21653,7261,328,3,189.98,0,569.94
21654,7261,353,3,132.29,5,377.03
21655,7261,201,4,85.22,0,340.88
21656,7262,161,3,133.07,0,399.21
21657,7263,92,3,63.15,0,189.45
21658,7263,196,1,69.53,0,69.53
21659,7263,335,3,204.23,0,612.69
21660,7264,151,4,751.49,0,3005.96
21661,7264,106,4,534.73,5,2031.97
21662,7265,158,1,554.88,5,527.14
21663,7265,138,4,491.1,0,1964.4
21664,7265,396,3,142.52,10,384.8
21665,7266,79,3,2641.16,5,7527.31
21666,7266,371,3,39.39,0,118.17
21667,7266,88,1,360.59,5,342.56
21668,7266,115,4,453.74,0,1814.96
21669,7267,89,3,389.26,0,1167.78
21670,7267,75,1,3752.18,15,3189.35
21671,7267,154,1,94.73,15,80.52
21672,7267,148,3,291.32,0,873.96
21673,7267,274,1,1698.1,5,1613.2
21674,7268,245,4,2470.02,0,9880.08
21675,7268,78,3,2610.58,0,7831.74
21676,7268,365,1,127.63,5,121.25
21677,7268,89,2,389.26,15,661.74
21678,7268,249,4,1824.28,5,6932.26
21679,7269,63,4,3021.23,0,12084.92
21680,7270,97,2,103.5,15,175.95
21681,7270,182,1,89.04,0,89.04
21682,7270,263,3,717.03,5,2043.54
21683,7270,267,4,2797.11,15,9510.17
21684,7271,258,3,1824.08,15,4651.4
21685,7271,83,2,103.53,0,207.06
21686,7272,305,4,617.15,0,2468.6
21687,7273,2,3,3611.63,0,10834.89
21688,7273,127,2,631.3,15,1073.21
21689,7273,331,2,109.99,20,175.98
21690,7273,371,3,39.39,0,118.17
21691,7273,346,3,315.96,20,758.3
21692,7274,312,4,2081.83,0,8327.32
21693,7274,95,2,540.59,0,1081.18
21694,7274,77,4,1649.8,0,6599.2
21695,7274,230,1,98.53,0,98.53
21696,7274,364,3,434.88,5,1239.41
21697,7275,73,3,3037.29,0,9111.87
21698,7275,294,3,1505.92,0,4517.76
21699,7275,345,3,278.54,5,793.84
21700,7276,381,4,58.67,5,222.95
21701,7276,128,3,593.17,0,1779.51
21702,7276,358,1,474.27,0,474.27
21703,7276,278,4,1265.75,0,5063.0
21704,7276,203,1,41.96,0,41.96
21705,7277,213,3,22.15,10,59.8
21706,7278,12,1,2226.2,0,2226.2
21707,7278,154,3,94.73,10,255.77
21708,7278,298,3,1601.8,10,4324.86
21709,7279,31,1,339.41,5,322.44
21710,7279,52,3,4746.34,0,14239.02
21711,7279,121,1,81.94,10,73.75
21712,7279,233,3,146.92,0,440.76
21713,7280,300,2,1465.35,0,2930.7
21714,7280,136,3,117.54,5,334.99
21715,7280,176,4,97.05,0,388.2
21716,7281,191,3,94.43,5,269.13
21717,7281,127,4,631.3,0,2525.2
21718,7281,238,3,9.53,20,22.87
21719,7281,301,1,2451.29,0,2451.29
21720,7281,13,3,2352.59,5,6704.88
21721,7282,164,2,144.94,5,275.39
21722,7282,269,2,498.1,5,946.39
21723,7282,84,2,192.1,0,384.2
21724,7283,24,2,3924.35,0,7848.7
21725,7284,175,3,124.7,15,317.98
21726,7285,252,3,1858.25,5,5296.01
21727,7285,26,2,4513.5,15,7672.95
21728,7285,280,3,1389.99,0,4169.97
21729,7286,291,4,2432.87,0,9731.48
21730,7286,32,2,424.0,0,848.0
21731,7286,324,2,82.72,5,157.17
21732,7287,346,4,315.96,0,1263.84
21733,7287,11,4,4112.32,0,16449.28
21734,7287,231,4,61.17,0,244.68
21735,7288,171,1,81.61,10,73.45
21736,7289,311,1,2601.35,0,2601.35
21737,7289,178,4,116.7,0,466.8
21738,7290,207,3,46.9,10,126.63
21739,7290,219,2,5.08,5,9.65
21740,7290,59,2,3414.13,0,6828.26
21741,7290,161,1,133.07,20,106.46
21742,7291,224,2,85.23,0,170.46
21743,7291,219,3,5.08,20,12.19
21744,7291,290,3,1120.71,0,3362.13
21745,7292,170,1,111.89,15,95.11
21746,7292,358,4,474.27,5,1802.23
21747,7292,251,2,617.97,0,1235.94
21748,7292,252,1,1858.25,10,1672.42
21749,7292,314,4,335.86,10,1209.1
21750,7293,29,1,3726.64,5,3540.31
21751,7294,214,3,62.78,15,160.09
21752,7294,31,4,339.41,0,1357.64
21753,7294,65,2,3729.05,0,7458.1
21754,7294,368,3,384.64,0,1153.92
21755,7295,273,4,1017.28,0,4069.12
21756,7296,157,2,682.88,10,1229.18
21757,7296,155,1,173.01,0,173.01
21758,7296,234,1,67.64,0,67.64
21759,7296,388,1,368.69,0,368.69
21760,7296,171,4,81.61,0,326.44
21761,7297,183,3,83.45,0,250.35
21762,7298,259,2,1032.67,0,2065.34
21763,7298,215,1,62.52,0,62.52
21764,7298,210,1,43.46,0,43.46
21765,7298,127,2,631.3,0,1262.6
21766,7298,159,1,660.92,10,594.83
21767,7299,323,4,401.44,0,1605.76
21768,7299,92,4,63.15,0,252.6
21769,7299,63,4,3021.23,10,10876.43
21770,7299,246,2,958.58,20,1533.73
21771,7300,343,4,316.33,5,1202.05
21772,7300,350,1,229.96,10,206.96
21773,7300,242,2,1836.24,5,3488.86
21774,7300,178,1,116.7,0,116.7
21775,7300,297,3,2090.07,15,5329.68
21776,7301,169,1,55.65,10,50.08
21777,7301,76,1,1171.31,5,1112.74
21778,7302,347,3,247.2,0,741.6
21779,7302,332,2,160.16,10,288.29
21780,7302,58,3,4075.24,10,11003.15
21781,7302,352,3,79.26,0,237.78
21782,7303,157,3,682.88,0,2048.64
21783,7303,396,4,142.52,10,513.07
21784,7303,370,1,121.72,0,121.72
21785,7304,360,1,403.62,0,403.62
21786,7304,117,3,720.22,15,1836.56
21787,7304,273,3,1017.28,10,2746.66
21788,7304,231,4,61.17,5,232.45
21789,7304,145,1,310.88,15,264.25
21790,7305,41,1,1741.35,5,1654.28
21791,7305,226,2,137.7,0,275.4
21792,7305,111,2,664.19,5,1261.96
21793,7305,322,4,316.51,15,1076.13
21794,7305,19,1,305.44,0,305.44
21795,7306,364,3,434.88,0,1304.64
21796,7306,43,2,4643.16,10,8357.69
21797,7306,252,3,1858.25,5,5296.01
21798,7306,160,2,429.24,0,858.48
21799,7307,353,4,132.29,10,476.24
21800,7308,296,3,715.9,5,2040.31
21801,7309,35,2,4796.54,5,9113.43
21802,7309,58,1,4075.24,0,4075.24
21803,7310,351,4,275.84,10,993.02
21804,7311,202,4,49.51,0,198.04
21805,7311,66,2,2571.16,5,4885.2
21806,7311,397,1,117.39,0,117.39
21807,7311,141,3,133.17,0,399.51
21808,7312,22,2,3959.9,0,7919.8
21809,7312,100,2,224.44,10,403.99
21810,7313,236,3,99.78,10,269.41
21811,7313,158,1,554.88,0,554.88
21812,7313,178,1,116.7,10,105.03
21813,7313,154,3,94.73,0,284.19
21814,7314,1,2,356.81,15,606.58
21815,7314,289,1,407.43,5,387.06
21816,7314,216,3,7.62,10,20.57
21817,7314,117,1,720.22,10,648.2
21818,7314,157,3,682.88,5,1946.21
21819,7315,371,1,39.39,5,37.42
21820,7315,342,2,304.39,0,608.78
21821,7316,145,3,310.88,20,746.11
21822,7317,156,2,750.17,20,1200.27
21823,7318,92,2,63.15,5,119.98
21824,7318,243,1,1493.13,15,1269.16
21825,7318,122,4,477.51,20,1528.03
21826,7318,324,1,82.72,10,74.45
21827,7319,341,4,97.43,20,311.78
21828,7319,282,4,217.72,5,827.34
21829,7319,259,3,1032.67,0,3098.01
21830,7319,126,4,261.33,10,940.79
21831,7319,230,4,98.53,15,335.0
21832,7320,136,2,117.54,0,235.08
21833,7320,243,3,1493.13,10,4031.45
21834,7320,162,3,30.67,0,92.01
21835,7320,283,4,350.82,0,1403.28
21836,7321,157,1,682.88,5,648.74
21837,7321,52,1,4746.34,0,4746.34
21838,7321,88,2,360.59,20,576.94
21839,7322,342,3,304.39,15,776.19
21840,7322,84,1,192.1,10,172.89
21841,7322,245,4,2470.02,5,9386.08
21842,7322,335,1,204.23,0,204.23
21843,7323,19,2,305.44,5,580.34
21844,7323,209,1,149.6,0,149.6
21845,7323,196,1,69.53,5,66.05
21846,7323,226,1,137.7,15,117.04
21847,7324,241,3,964.81,5,2749.71
21848,7324,148,4,291.32,10,1048.75
21849,7324,341,4,97.43,5,370.23
21850,7324,385,4,126.65,5,481.27
21851,7324,86,2,347.95,0,695.9
21852,7325,65,1,3729.05,10,3356.15
21853,7325,214,2,62.78,0,125.56
21854,7325,311,1,2601.35,10,2341.22
21855,7326,247,3,493.95,0,1481.85
21856,7326,168,2,19.38,20,31.01
21857,7327,348,1,278.69,0,278.69
21858,7327,38,4,4598.2,0,18392.8
21859,7327,351,4,275.84,15,937.86
21860,7328,263,3,717.03,20,1720.87
21861,7328,306,4,995.31,20,3184.99
21862,7329,370,2,121.72,0,243.44
21863,7329,181,3,56.09,0,168.27
21864,7329,193,3,102.32,5,291.61
21865,7329,108,4,217.28,0,869.12
21866,7330,384,2,403.69,0,807.38
21867,7330,351,1,275.84,0,275.84
21868,7330,118,2,448.13,0,896.26
21869,7330,363,4,204.09,15,693.91
21870,7331,288,4,2250.58,0,9002.32
21871,7331,100,3,224.44,0,673.32
21872,7331,179,1,72.73,20,58.18
21873,7332,200,2,75.24,0,150.48
21874,7332,175,2,124.7,0,249.4
